loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_bleu,eval_chrf,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
5.728331756591797,1.841294765472412,4.991083998122947e-05,0.009385265133740028,20,,,,,,,,,,,
4.781239318847656,1.4103891849517822,4.981698732989207e-05,0.018770530267480056,40,,,,,,,,,,,
4.536876678466797,1.5291589498519897,4.972313467855467e-05,0.028155795401220086,60,,,,,,,,,,,
4.458335876464844,1.568415641784668,4.962928202721727e-05,0.03754106053496011,80,,,,,,,,,,,
4.2559257507324215,1.4039671421051025,4.953542937587987e-05,0.04692632566870014,100,,,,,,,,,,,
4.2387939453125,1.5615352392196655,4.944157672454247e-05,0.05631159080244017,120,,,,,,,,,,,
4.284209823608398,1.4381277561187744,4.934772407320507e-05,0.0656968559361802,140,,,,,,,,,,,
4.162292861938477,1.4823237657546997,4.925387142186767e-05,0.07508212106992022,160,,,,,,,,,,,
4.041675567626953,1.334307312965393,4.916001877053027e-05,0.08446738620366025,180,,,,,,,,,,,
4.102455902099609,1.3597915172576904,4.906616611919287e-05,0.09385265133740028,200,,,,,,,,,,,
3.983176040649414,1.3967761993408203,4.897231346785547e-05,0.1032379164711403,220,,,,,,,,,,,
3.9844715118408205,1.213675856590271,4.887846081651807e-05,0.11262318160488034,240,,,,,,,,,,,
4.026681518554687,1.277694821357727,4.878460816518067e-05,0.12200844673862037,260,,,,,,,,,,,
3.9781719207763673,1.3520245552062988,4.869075551384327e-05,0.1313937118723604,280,,,,,,,,,,,
3.9319908142089846,1.351931095123291,4.859690286250587e-05,0.14077897700610043,300,,,,,,,,,,,
3.8659366607666015,1.1759346723556519,4.850305021116847e-05,0.15016424213984045,320,,,,,,,,,,,
3.8531814575195313,1.4093855619430542,4.840919755983107e-05,0.15954950727358047,340,,,,,,,,,,,
3.8552303314208984,1.3495969772338867,4.8315344908493666e-05,0.1689347724073205,360,,,,,,,,,,,
3.857794189453125,1.3307722806930542,4.8221492257156266e-05,0.17832003754106054,380,,,,,,,,,,,
3.821955108642578,1.2801406383514404,4.812763960581887e-05,0.18770530267480057,400,,,,,,,,,,,
3.805652618408203,1.1914513111114502,4.803378695448147e-05,0.1970905678085406,420,,,,,,,,,,,
3.867256927490234,1.1715573072433472,4.793993430314407e-05,0.2064758329422806,440,,,,,,,,,,,
3.758021926879883,1.2250603437423706,4.784608165180667e-05,0.21586109807602064,460,,,,,,,,,,,
3.841230010986328,1.2834441661834717,4.775222900046927e-05,0.22524636320976069,480,,,,,,,,,,,
3.7535331726074217,1.3904591798782349,4.765837634913187e-05,0.2346316283435007,500,,,,,,,,,,,
3.7601417541503905,1.4850558042526245,4.756452369779447e-05,0.24401689347724073,520,,,,,,,,,,,
3.7517250061035154,1.3574481010437012,4.747067104645707e-05,0.25340215861098075,540,,,,,,,,,,,
